0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:20 +0900] "GET /GitProject/assets/images/intro/rogo.png HTTP/1.1" 200 295960
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:20 +0900] "GET /GitProject/assets/images/intro/panel21.png HTTP/1.1" 200 158377
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:20 +0900] "GET /GitProject/assets/images/intro/home2.png HTTP/1.1" 200 53329
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/js/intro.js HTTP/1.1" 200 1499
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/images/intro/s1.png HTTP/1.1" 200 1860355
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/images/intro/hell.png HTTP/1.1" 200 188109
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/images/intro/s2.png HTTP/1.1" 200 927602
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/images/intro/s3.png HTTP/1.1" 200 1246590
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/images/intro/s4.png HTTP/1.1" 200 1309934
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/images/banner/slide1.jpg HTTP/1.1" 200 274034
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/images/banner/slide2.jpg HTTP/1.1" 200 311477
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/images/banner/slide3.jpg HTTP/1.1" 200 601309
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/images/banner/slide4.jpg HTTP/1.1" 200 371885
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/images/banner/slide5.jpg HTTP/1.1" 200 675603
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:21 +0900] "GET /GitProject/assets/images/intro/final.png HTTP/1.1" 200 96633
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:25 +0900] "GET /GitProject/fitintro.do HTTP/1.1" 200 5897
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:25 +0900] "GET /GitProject/assets/js/intro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:26 +0900] "GET /GitProject/fitintro.do HTTP/1.1" 200 5897
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:27 +0900] "GET /GitProject/fitintro.do HTTP/1.1" 200 5897
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:27 +0900] "GET /GitProject/assets/js/intro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:46 +0900] "GET /GitProject/fitintro.do HTTP/1.1" 200 5513
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:46 +0900] "GET /GitProject/assets/js/intro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:46 +0900] "GET /GitProject/assets/css/demo_1/intro.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:58 +0900] "GET /GitProject/fitintro.do HTTP/1.1" 200 5513
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:26:58 +0900] "GET /GitProject/assets/js/intro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:27:00 +0900] "GET /GitProject/fitintro.do HTTP/1.1" 200 5513
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:27:05 +0900] "GET /GitProject/fitjoin.do HTTP/1.1" 200 13346
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:27:05 +0900] "GET /GitProject/assets/lib/join/animate.min.css HTTP/1.1" 404 865
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:27:05 +0900] "GET /GitProject/assets/css/demo_1/join/bootstrap.min.css HTTP/1.1" 404 878
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:27:05 +0900] "GET /GitProject/assets/css/demo_1/join/style.css HTTP/1.1" 404 870
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:27:05 +0900] "GET /GitProject/assets/js/join/datepick.js HTTP/1.1" 404 860
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:27:05 +0900] "GET /GitProject/assets/js/login_fail.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:27:59 +0900] "GET /GitProject/fitintro.do HTTP/1.1" 200 5206
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:27:59 +0900] "GET /GitProject/assets/js/intro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:27:59 +0900] "GET /GitProject/assets/css/demo_1/intro.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:28:07 +0900] "GET /GitProject/fitintro.do HTTP/1.1" 200 5206
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:29:00 +0900] "GET /GitProject/fitjoin.do HTTP/1.1" 200 13347
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:29:00 +0900] "GET /GitProject/assets/lib/join/animate.min.css HTTP/1.1" 404 865
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:29:00 +0900] "GET /GitProject/assets/css/demo_1/join/style.css HTTP/1.1" 404 870
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:29:00 +0900] "GET /GitProject/assets/js/join/datepick.js HTTP/1.1" 404 860
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:29:00 +0900] "GET /GitProject/assets/css/demo_1/join/bootstrap.min.css HTTP/1.1" 404 878
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:29:02 +0900] "GET /GitProject/assets/css/demo_1/join/bootstrap.min.css HTTP/1.1" 404 878
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:29:02 +0900] "GET /GitProject/assets/lib/join/animate.min.css HTTP/1.1" 404 865
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:29:02 +0900] "GET /GitProject/assets/css/demo_1/join/style.css HTTP/1.1" 404 870
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:29:02 +0900] "GET /GitProject/assets/js/join/bootstrap.bundle.js.map HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:06 +0900] "POST /GitProject/Login.do HTTP/1.1" 302 -
